,category,price
3501,기타건강보조식품,43000
3502,기타건강보조식품,78400
3503,비타민D,29900
3504,멀티비타민,30400
3505,셀레늄,31200
3506,오메가3,62400
3507,오메가3,231560
3508,마그네슘,31200
3509,쏘팔메토,27730
3510,오메가3,231560
3511,칼슘,25130
3512,칼슘,25130
3513,콜라겐,114000
3514,콜라겐,25460
3515,콜라겐,32800
3516,콜라겐,19350
3517,엽산,31200
3518,,0
3519,기타건강보조식품,87360
3520,기타건강보조식품,116000
3521,밀크씨슬,39900
3522,기타건강보조식품,30400
3523,홍삼캡슐/환,59000
3524,프로바이오틱스,33600
3525,오메가3,49600
3526,오메가3,47200
3527,오메가3,47200
3528,칼슘,23800
3529,기타건강보조식품,35600
3530,기타건강보조식품,62400
3531,프리바이오틱스,35200
3532,기타건강보조식품,62400
3533,기타건강보조식품,32000
3534,비타민C,30400
3535,기타건강보조식품,28710
3536,콜라겐,114000
3537,기타비타민,148000
3538,건강환/정,134980
3539,,0
3540,비타민D,25000
3541,기타건강보조식품,171000
3542,프로바이오틱스,6900
3543,비타민C,23800
3544,오메가3,52000
3545,비타민D,23940
3546,프로바이오틱스,78000
3547,,0
3548,,0
3549,프로바이오틱스,119000
3550,,0
3551,시서스,61890
3552,프리바이오틱스,19000
3553,오메가3,126420
3554,철분,21000
3555,식이섬유,8770
3556,아연,21600
3557,,0
3558,,0
3559,프로바이오틱스,70400
3560,,0
3561,MSM,35400
3562,프로바이오틱스,47170
3563,카테킨,38000
3564,카테킨,32800
3565,칼슘,35000
3566,칼슘,69000
3567,칼슘,88900
3568,,0
3569,비타민D,68530
3570,,0
3571,,0
3572,기타홍삼제품,39800
3573,,0
3574,기타건강보조식품,72000
3575,,0
3576,,0
3577,칼슘,33900
3578,철분,43800
3579,프로바이오틱스,109910
3580,프로바이오틱스,34790
3581,프로바이오틱스,37000
3582,프로바이오틱스,36530
3583,프로바이오틱스,105000
3584,프로바이오틱스,92000
3585,비타민D,20390
3586,프로바이오틱스,37000
3587,프로바이오틱스,39490
3588,비타민D,12500
3589,루테인,87000
3590,멀티비타민,126000
3591,오메가3,47560
3592,칼슘,117000
3593,오메가3,47560
3594,비타민D,11630
3595,,0
3596,아연,38000
3597,프리바이오틱스,17150
3598,프로바이오틱스,24900
3599,프로바이오틱스,24900
3600,프로바이오틱스,24900
3601,프로바이오틱스,57000
3602,프로바이오틱스,37000
3603,,0
3604,멀티비타민,82000
3605,,0
3606,오메가3,14790
3607,칼슘,13700
3608,프로바이오틱스,39900
3609,비타민D,15900
3610,프로바이오틱스,39900
3611,엽산,52360
3612,멀티비타민,49000
3613,엽산,49000
3614,엽산,52360
3615,프로바이오틱스,40490
3616,,0
3617,,0
3618,프리바이오틱스,37910
3619,프리바이오틱스,178360
3620,프로바이오틱스,22000
3621,프로바이오틱스,33150
3622,건강분말,87000
3623,프로바이오틱스,19800
3624,비타민C,42000
3625,엽산,99000
3626,철분,89730
3627,프리바이오틱스,31000
3628,칼슘,36000
3629,오메가3,33000
3630,비타민B,29270
3631,비타민D,30000
3632,비타민D,38500
3633,기타건강보조식품,73000
3634,알로에정/겔,55000
3635,알로에정/겔,55000
3636,프리바이오틱스,31000
3637,MSM,45000
3638,,0
3639,,0
3640,프로폴리스,10000
3641,루테인,15900
3642,기타홍삼제품,126720
3643,프로폴리스,50000
3644,프로폴리스,50000
3645,프로폴리스,141950
3646,프로폴리스,10000
3647,,0
3648,비타민C,23750
3649,,0
3650,비오틴,16900
3651,쏘팔메토,32000
3652,,0
3653,,0
3654,멀티비타민,38000
3655,오메가3,19800
3656,홍삼캡슐/환,55000
3657,식이섬유,45190
3658,기타건강보조식품,147200
3659,기타건강보조식품,88000
3660,기타건강보조식품,198000
3661,기타단백질보충제,35000
3662,단백질파우더,10000
3663,기타건강보조식품,35000
3664,기타단백질보충제,24600
3665,멀티비타민,28000
3666,,0
3667,프로폴리스,191900
3668,,0
3669,기타건강보조식품,23900
3670,,0
3671,기타건강보조식품,46000
3672,기타건강보조식품,46000
3673,기타건강보조식품,46000
3674,감마리놀렌산,72800
3675,감마리놀렌산,72800
3676,감마리놀렌산,22800
3677,,0
3678,클로렐라,67940
3679,가르시니아,30900
3680,단백질파우더,17990
3681,멀티비타민,19000
3682,멀티비타민,19000
3683,기타단백질보충제,127710
3684,단백질파우더,35000
3685,히알루론산,40500
3686,영양보충식,49900
3687,루테인,76790
3688,기타건강보조식품,4410
3689,,0
3690,,0
3691,,0
3692,기타건강보조식품,145800
3693,기타건강보조식품,125000
3694,기타건강보조식품,61320
3695,기타건강보조식품,61320
3696,식이섬유,45000
3697,식이섬유,44900
3698,,0
3699,,0
3700,기타건강보조식품,35000
3701,밀크씨슬,29800
3702,,0
3703,루테인,35520
3704,프로바이오틱스,86700
3705,프로바이오틱스,86700
3706,프로바이오틱스,86700
3707,코큐텐,19500
3708,오메가3,30190
3709,프로폴리스,36270
3710,,0
3711,,0
3712,기타건강보조식품,69000
3713,,0
3714,건강환/정,85000
3715,식이섬유,39000
3716,,0
3717,,0
3718,기타건강보조식품,26900
3719,식이섬유,11000
3720,인삼,120320
3721,코큐텐,198000
3722,기타건강보조식품,29900
3723,건강환/정,210000
3724,기타건강보조식품,210000
3725,기타건강보조식품,88270
3726,기타다이어트식품,34890
3727,기타건강보조식품,39800
3728,,0
3729,,0
3730,,0
3731,기타건강보조식품,120000
3732,기타건강보조식품,95000
3733,,0
3734,,0
3735,,0
3736,기타건강보조식품,28000
3737,홍삼액,16100
3738,클로렐라,19800
3739,MSM,20690
3740,멀티비타민,32800
3741,비타민C,6190
3742,비타민C,6190
3743,비타민D,6180
3744,콜라겐,57100
3745,비타민D,7210
3746,프로바이오틱스,30000
3747,프로폴리스,13100
3748,식이섬유,26500
3749,식이섬유,36500
3750,프로바이오틱스,30310
3751,식이섬유,36500
3752,식이섬유,26500
3753,식이섬유,36500
3754,식이섬유,26500
3755,식이섬유,34900
3756,식이섬유,29800
3757,쏘팔메토,28300
3758,프로바이오틱스,19410
3759,,0
3760,,0
3761,,0
3762,건강분말,187000
3763,건강분말,7250
3764,,0
3765,프로바이오틱스,19500
3766,칼슘,44000
3767,,0
3768,기타건강보조식품,79900
3769,칼슘,86800
3770,비오틴,19500
3771,기타다이어트식품,26900
3772,가르시니아,7430
3773,기타건강보조식품,41890
3774,칼슘,25000
3775,,0
3776,프로바이오틱스,23800
3777,,0
3778,밀크씨슬,49000
3779,오메가3,55000
3780,밀크씨슬,43310
3781,프로바이오틱스,12930
3782,히알루론산,12250
3783,가르시니아,36230
3784,가르시니아,26790
3785,콜라겐,11080
3786,콜라겐,94900
3787,,0
3788,오메가3,28530
3789,칼슘,19900
3790,,0
3791,오메가3,27260
3792,프로바이오틱스,46110
3793,프로바이오틱스,87120
3794,프로바이오틱스,19000
3795,마그네슘,28300
3796,감마리놀렌산,45010
3797,프로바이오틱스,19850
3798,MSM,32200
3799,밀크씨슬,17870
3800,,0
3801,,0
3802,멀티비타민,43000
3803,기타건강보조식품,17980
3804,다이어트바,9370
3805,오메가3,38000
3806,쏘팔메토,29000
3807,홍삼액,356450
3808,건강분말,450000
3809,MSM,48330
3810,오메가3,66000
3811,루테인,20000
3812,프로바이오틱스,35000
3813,밀크씨슬,3900
3814,프리바이오틱스,20000
3815,프리바이오틱스,20000
3816,오메가3,45000
3817,루테인,20000
3818,오메가3,48000
3819,프로바이오틱스,15860
3820,아연,37500
3821,칼슘,11600
3822,쏘팔메토,14080
3823,밀크씨슬,7000
3824,프로바이오틱스,15000
3825,프로바이오틱스,15000
3826,오메가3,66000
3827,쏘팔메토,24750
3828,오메가3,50000
3829,프로바이오틱스,42770
3830,감마리놀렌산,58300
3831,프로폴리스,29000
3832,프로바이오틱스,53000
3833,,0
3834,,0
3835,비오틴,32000
3836,오메가3,56000
3837,오메가3,86700
3838,오메가3,56000
3839,MSM,32000
3840,멀티비타민,23280
3841,밀크씨슬,36000
3842,비타민D,35900
3843,엽산,38900
3844,멀티비타민,23280
3845,철분,54000
3846,칼슘,43000
3847,,0
3848,프로바이오틱스,35000
3849,기타건강보조식품,36800
3850,루테인,32000
3851,오메가3,56000
3852,콜라겐,94900
3853,콜라겐,24500
3854,히알루론산,62800
3855,기타건강보조식품,71010
3856,프로바이오틱스,29900
3857,프로바이오틱스,29900
3858,프로바이오틱스,45000
3859,기타건강보조식품,6500
3860,루테인,65000
3861,,0
3862,,0
3863,,0
3864,프로바이오틱스,18900
3865,콜라겐,73000
3866,건강분말,62500
3867,콜라겐,57800
3868,콜라겐,34900
3869,,0
3870,칼슘,54900
3871,멀티비타민,32590
3872,히알루론산,35150
3873,기타건강보조식품,27000
3874,식이섬유,9500
3875,,0
3876,비오틴,141160
3877,루테인,38600
3878,가르시니아,9000
3879,루테인,63000
3880,철분,10900
3881,철분,10900
3882,카테킨,29900
3883,,0
3884,프로바이오틱스,105000
3885,,0
3886,프로바이오틱스,187150
3887,프로바이오틱스,187150
3888,프로바이오틱스,39900
3889,기타다이어트식품,88000
3890,기타다이어트식품,54040
3891,,0
3892,기타다이어트식품,83000
3893,가르시니아,24080
3894,가르시니아,51000
3895,다이어트식품,63000
3896,가르시니아,12900
3897,키토산,29900
3898,루테인,36410
3899,멀티비타민,65230
3900,프리바이오틱스,85000
3901,프리바이오틱스,85000
3902,콜라겐,208900
3903,기타건강보조식품,37810
3904,프로바이오틱스,33300
3905,프로바이오틱스,54900
3906,프로바이오틱스,12900
3907,프로바이오틱스,35330
3908,,0
3909,기타건강보조식품,35000
3910,루테인,90000
3911,카테킨,45000
3912,밀크씨슬,7900
3913,루테인,24150
3914,루테인,8900
3915,프로바이오틱스,64500
3916,루테인,17300
3917,프로폴리스,38500
3918,콜라겐,43900
3919,오메가3,25800
3920,오메가3,25800
3921,기타건강보조식품,16800
3922,멀티비타민,58900
3923,기타건강보조식품,25800
3924,프로바이오틱스,29900
3925,프로바이오틱스,29900
3926,프로바이오틱스,48900
3927,밀크씨슬,72770
3928,가르시니아,55700
3929,기타다이어트식품,20350
3930,기타다이어트식품,20350
3931,,0
3932,,0
3933,마그네슘,25000
3934,밀크씨슬,25000
3935,멀티비타민,59000
3936,프로바이오틱스,35000
3937,기타다이어트식품,29900
3938,콜라겐,111390
3939,MSM,159000
3940,기타건강보조식품,19100
3941,식이섬유,187000
3942,쏘팔메토,68000
3943,기타건강보조식품,75000
3944,오메가3,79000
3945,프로바이오틱스,20910
3946,,0
3947,칼슘,29900
3948,기타건강보조식품,125000
3949,홍삼액,145000
3950,멀티비타민,64000
3951,기타건강보조식품,125000
3952,기타건강보조식품,125000
3953,프로바이오틱스,72320
3954,,0
3955,오메가3,44810
3956,홍삼액,69000
3957,홍삼액,18900
3958,홍삼액,18900
3959,홍삼액,18900
3960,홍삼액,18900
3961,홍삼액,96000
3962,인삼,31180
3963,홍삼액,18900
3964,기타건강보조식품,85000
3965,멀티비타민,70000
3966,오메가3,110000
3967,기타단백질보충제,65000
3968,기타건강보조식품,70000
3969,아연,19800
3970,기타홍삼제품,49000
3971,보스웰리아,25430
3972,칼슘,16000
3973,루테인,10400
3974,루테인,9400
3975,영양제,193710
3976,칼슘,204800
3977,,0
3978,칼슘,39800
3979,오메가3,59400
3980,코큐텐,58450
3981,프로폴리스,11000
3982,프로폴리스,11000
3983,프로폴리스,11000
3984,기타건강보조식품,25000
3985,프로바이오틱스,34980
3986,,0
3987,오메가3,31300
3988,코큐텐,46000
3989,루테인,10000
3990,마그네슘,15300
3991,오메가3,40000
3992,멀티비타민,20400
3993,멀티비타민,28000
3994,기타건강보조식품,15500
3995,프로바이오틱스,41000
3996,프로바이오틱스,41000
3997,오메가3,26900
3998,비타민D,12480
3999,아연,18180
4000,아연,22000
4001,아연,18180
4002,루테인,26800
4003,멀티비타민,26800
4004,철분,21500
4005,콜라겐,83400
4006,프로바이오틱스,31060
4007,칼슘,38000
4008,칼슘,20000
4009,멀티비타민,46950
4010,칼슘,39000
4011,프로바이오틱스,39400
4012,프로바이오틱스,37000
4013,프로바이오틱스,39400
4014,아연,22000
4015,멀티비타민,26800
4016,기타건강보조식품,37220
4017,멀티비타민,46950
4018,프로바이오틱스,40000
4019,프로바이오틱스,40000
4020,엽산,30000
4021,엽산,30000
4022,프로바이오틱스,90000
4023,프로바이오틱스,25000
4024,프로바이오틱스,90000
4025,프로바이오틱스,40000
4026,,0
4027,코큐텐,35900
4028,식이섬유,14600
4029,,0
4030,기타건강보조식품,103000
4031,아연,39900
4032,기타홍삼제품,65000
4033,프로폴리스,15900
4034,기타다이어트식품,38900
4035,,0
4036,기타건강보조식품,64500
4037,멀티비타민,19900
4038,멀티비타민,19900
4039,프로바이오틱스,120000
4040,밀크씨슬,9900
4041,프리바이오틱스,72600
4042,오메가3,37310
4043,멀티비타민,41400
4044,기타홍삼제품,35000
4045,가르시니아,35900
4046,,0
4047,기타건강보조식품,135500
4048,가르시니아,3900
4049,기타건강보조식품,52000
4050,기타건강보조식품,52000
4051,프로바이오틱스,31680
4052,프로바이오틱스,31680
4053,프로바이오틱스,32000
4054,,0
4055,기타건강보조식품,60610
4056,루테인,48000
4057,오메가3,64900
4058,오메가3,30000
4059,프로바이오틱스,38500
4060,프로바이오틱스,27000
4061,비타민D,13890
4062,비타민B,15570
4063,히알루론산,12250
4064,오메가3,101080
4065,,0
4066,멀티비타민,10470
4067,,0
4068,멀티비타민,21810
4069,루테인,18900
4070,멀티비타민,56900
4071,,0
4072,멀티비타민,93100
4073,멀티비타민,49800
4074,밀크씨슬,56900
4075,홍삼액,39500
4076,멀티비타민,16890
4077,가르시니아,125400
4078,콜라겐,21000
4079,밀크씨슬,53200
4080,팩마스크시트,57900
4081,비타민C,14300
4082,비타민C,23900
4083,비타민C,19900
4084,멀티비타민,19860
4085,비타민D,27900
4086,비타민D,27900
4087,비타민D,27900
4088,비타민C,44100
4089,비타민C,44100
4090,프로바이오틱스,123900
4091,기타다이어트식품,32300
4092,,0
4093,알로에정/겔,46360
4094,오메가3,9900
4095,멀티비타민,30000
4096,,0
4097,프로바이오틱스,33000
4098,프로바이오틱스,41500
4099,멀티비타민,20900
4100,기타건강보조식품,39900
4101,프로바이오틱스,16280
4102,비타민C,29900
4103,프로바이오틱스,35000
4104,멀티비타민,24200
4105,멀티비타민,16090
4106,,0
4107,가르시니아,235000
4108,,0
4109,멀티비타민,29000
4110,오메가3,15000
4111,홍삼액,120000
4112,프로바이오틱스,58000
4113,감마리놀렌산,39000
4114,프로바이오틱스,32000
4115,글루코사민,51740
4116,비타민D,10860
4117,,0
4118,루테인,11900
4119,칼슘,73000
4120,홍삼액,715000
4121,기타건강보조식품,31600
4122,MSM,21500
4123,칼슘,23890
4124,멀티비타민,8900
4125,칼슘,8800
4126,비오틴,60120
4127,비타민D,29000
4128,칼슘,14710
4129,코큐텐,72810
4130,,0
4131,밀크씨슬,6500
4132,비오틴,15840
4133,기타건강보조식품,15900
4134,히알루론산,22690
4135,히알루론산,17520
4136,비오틴,23900
4137,멀티비타민,82400
4138,,0
4139,비타민B,87460
4140,비타민C,34900
4141,비타민C,34900
4142,비타민D,27900
4143,멀티비타민,24200
4144,,0
4145,기타홍삼제품,88000
4146,멀티비타민,30000
4147,,0
4148,,0
4149,비타민C,26960
4150,루테인,22000
4151,칼슘,12890
4152,철분,14900
4153,칼슘,73000
4154,기타다이어트식품,22800
4155,가르시니아,9890
4156,카테킨,35420
4157,루테인,9990
4158,멀티비타민,42790
4159,멀티비타민,42790
4160,,0
4161,밀크씨슬,11900
4162,비타민C,20900
4163,식이섬유,10690
4164,쏘팔메토,13500
4165,오메가3,60400
4166,오메가3,39900
4167,오메가3,39900
4168,칼슘,6900
4169,프로바이오틱스,14900
4170,프로폴리스,7900
4171,프로바이오틱스,32900
4172,멀티비타민,49500
4173,홍삼액,66780
4174,식이섬유,6600
4175,히알루론산,18900
4176,식이섬유,45000
4177,식이섬유,45000
4178,건강분말,57680
4179,기타건강보조식품,140180
